Day,Province,ISO_code,Cumulative Cases,Cumulative Deaths,Cumulative Recoveries,New Cases,New Deaths,New Recoveries
2020-04-02,Béjaïa,DZ-06,36,1,2,7,0,0
2020-04-02,Biskra,DZ-07,2,1,0,0,0,0
2020-04-02,Béchar,DZ-08,0,0,0,0,0,0
2020-04-02,Blida,DZ-09,385,32,22,43,0,5
2020-04-02,Bouira,DZ-10,9,0,0,2,0,0
2020-04-02,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-02,Tébessa,DZ-12,0,0,0,0,0,0
2020-04-02,Tlemcen,DZ-13,16,0,0,3,0,0
2020-04-02,Tiaret,DZ-14,1,0,1,1,0,1
2020-04-02,Tizi Ouzou,DZ-15,40,2,5,9,0,0
2020-04-02,Alger,DZ-16,154,11,14,18,0,5
2020-04-02,Djelfa,DZ-17,7,0,0,2,0,0
2020-04-02,Jijel,DZ-18,11,0,0,0,0,0
2020-04-02,Sétif,DZ-19,25,2,7,2,0,5
2020-04-02,Saïda,DZ-20,0,0,0,0,0,0
2020-04-02,Skikda,DZ-21,13,3,0,1,0,0
2020-04-02,Sidi Bel Abbès,DZ-22,9,0,0,1,0,0
2020-04-02,Annaba,DZ-23,7,3,1,1,0,0
2020-04-02,Guelma,DZ-24,3,0,0,0,0,0
2020-04-02,constantine,DZ-25,11,0,3,0,0,0
2020-04-02,Médéa,DZ-26,22,1,7,1,0,4
2020-04-02,Mostaganem,DZ-27,20,0,1,10,0,0
2020-04-02,M'Sila,DZ-28,1,0,0,0,0,0
2020-04-02,Mascara,DZ-29,10,2,0,1,0,0
2020-04-02,Ouargla,DZ-30,2,1,1,0,0,0
2020-04-02,Oran,DZ-31,62,0,3,14,0,0
2020-04-02,El Bayadh,DZ-32,0,0,0,0,0,0
2020-04-02,Illizi,DZ-33,1,0,0,0,0,0
2020-04-02,Bordj Bou Arréridj,DZ-34,12,0,2,1,0,0
2020-04-02,Boumerdès,DZ-35,11,1,2,1,0,1
2020-04-02,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-02,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-02,Tissemsilt,DZ-38,2,1,0,1,0,0
2020-04-02,El Oued,DZ-39,16,0,2,0,0,0
2020-04-02,Khenchela,DZ-40,2,0,1,0,0,0
2020-04-02,Souk Ahras,DZ-41,4,0,0,0,0,0
2020-04-02,Tipaza,DZ-42,27,0,3,6,0,1
2020-04-02,Mila,DZ-43,0,0,0,0,0,0
2020-04-02,Aïn Defla,DZ-44,20,0,2,5,0,1
2020-04-02,Naâma,DZ-45,0,0,0,0,0,0
2020-04-02,Aïn Témouchent,DZ-46,4,0,1,0,0,0
2020-04-02,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-02,Relizane,DZ-48,5,0,1,2,0,0
2020-04-03,National,DZ,1171,105,62,185,22,1
2020-04-03,Adrar,DZ-01,3,0,0,0,0,0
2020-04-03,Chlef,DZ-02,15,0,0,5,0,0
2020-04-03,Laghouat,DZ-03,1,0,0,0,0,0
2020-04-03,Oum el Bouaghi,DZ-04,6,0,2,2,0,0
2020-04-03,Batna,DZ-05,12,0,1,0,0,1
2020-04-03,Béjaïa,DZ-06,47,1,2,11,0,0
2020-04-03,Biskra,DZ-07,6,2,1,4,1,1
2020-04-03,Béchar,DZ-08,1,0,0,1,0,0
2020-04-03,Blida,DZ-09,432,32,25,47,0,3
2020-04-03,Bouira,DZ-10,10,0,0,1,0,0
2020-04-03,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-03,Tébessa,DZ-12,1,0,1,1,0,1
2020-04-03,Tlemcen,DZ-13,31,0,0,15,0,0
2020-04-03,Tiaret,DZ-14,1,0,1,0,0,0
2020-04-03,Tizi Ouzou,DZ-15,40,2,5,0,0,0
2020-04-03,Alger,DZ-16,183,11,26,29,0,12
2020-04-03,Djelfa,DZ-17,8,0,0,1,0,0
2020-04-03,Jijel,DZ-18,15,0,0,4,0,0
2020-04-03,Sétif,DZ-19,43,2,7,18,0,0
2020-04-03,Saïda,DZ-20,0,0,0,0,0,0
2020-04-03,Skikda,DZ-21,17,3,0,4,0,0
2020-04-03,Sidi Bel Abbès,DZ-22,10,0,0,1,0,0
2020-04-03,Annaba,DZ-23,8,3,1,1,0,0
2020-04-03,Guelma,DZ-24,3,0,0,0,0,0
2020-04-03,constantine,DZ-25,12,0,3,1,0,0
2020-04-03,Médéa,DZ-26,22,1,7,0,0,0
2020-04-03,Mostaganem,DZ-27,21,0,1,1,0,0
2020-04-03,M'Sila,DZ-28,2,0,1,1,0,1
2020-04-03,Mascara,DZ-29,15,2,0,5,0,0
2020-04-03,Ouargla,DZ-30,2,1,1,0,0,0
2020-04-03,Oran,DZ-31,64,0,3,2,0,0
2020-04-03,El Bayadh,DZ-32,0,0,0,0,0,0
2020-04-03,Illizi,DZ-33,1,0,0,0,0,0
2020-04-03,Bordj Bou Arréridj,DZ-34,21,0,3,9,0,1
2020-04-03,Boumerdès,DZ-35,14,1,2,3,0,0
2020-04-03,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-03,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-03,Tissemsilt,DZ-38,2,1,0,0,0,0
2020-04-03,El Oued,DZ-39,16,0,3,0,0,1
2020-04-03,Khenchela,DZ-40,2,0,1,0,0,0
2020-04-03,Souk Ahras,DZ-41,6,0,0,2,0,0
2020-04-03,Tipaza,DZ-42,32,0,3,5,0,0
2020-04-03,Mila,DZ-43,0,0,0,0,0,0
2020-04-03,Aïn Defla,DZ-44,28,0,3,8,0,1
2020-04-03,Naâma,DZ-45,0,0,0,0,0,0
2020-04-03,Aïn Témouchent,DZ-46,6,0,1,2,0,0
2020-04-03,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-03,Relizane,DZ-48,7,0,1,2,0,0
2020-04-04,National,DZ,1251,130,90,80,25,28
2020-04-04,Adrar,DZ-01,3,0,0,0,0,0
2020-04-04,Chlef,DZ-02,15,0,0,0,0,0
2020-04-04,Laghouat,DZ-03,1,0,0,0,0,0
2020-04-04,Oum el Bouaghi,DZ-04,7,0,2,1,0,0
2020-04-04,Batna,DZ-05,14,0,2,2,0,1
2020-04-04,Béjaïa,DZ-06,51,1,2,4,0,0
2020-04-04,Biskra,DZ-07,6,2,1,0,0,0
2020-04-04,Béchar,DZ-08,1,0,0,0,0,0
2020-04-04,Blida,DZ-09,447,32,34,15,0,9
2020-04-04,Bouira,DZ-10,10,0,0,0,0,0
2020-04-04,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-04,Tébessa,DZ-12,3,0,1,2,0,0
2020-04-04,Tlemcen,DZ-13,32,0,2,1,0,2
2020-04-04,Tiaret,DZ-14,1,0,1,0,0,0
2020-04-04,Tizi Ouzou,DZ-15,40,2,5,0,0,0
2020-04-04,Alger,DZ-16,207,11,32,24,0,6
2020-04-04,Djelfa,DZ-17,11,0,1,3,0,1
2020-04-04,Jijel,DZ-18,17,0,0,2,0,0
2020-04-04,Sétif,DZ-19,47,2,7,4,0,0
2020-04-04,Saïda,DZ-20,0,0,0,0,0,0
2020-04-04,Skikda,DZ-21,17,3,0,0,0,0
2020-04-04,Sidi Bel Abbès,DZ-22,10,0,0,0,0,0
2020-04-04,Annaba,DZ-23,9,3,1,1,0,0
2020-04-04,Guelma,DZ-24,3,0,0,0,0,0
2020-04-04,constantine,DZ-25,17,0,3,5,0,0
2020-04-04,Médéa,DZ-26,25,1,8,3,0,1
2020-04-04,Mostaganem,DZ-27,21,0,1,0,0,0
2020-04-04,M'Sila,DZ-28,2,0,2,0,0,1
2020-04-04,Mascara,DZ-29,15,2,0,0,0,0
2020-04-04,Ouargla,DZ-30,2,1,1,0,0,0
2020-04-04,Oran,DZ-31,65,0,3,1,0,0
2020-04-04,El Bayadh,DZ-32,0,0,0,0,0,0
2020-04-04,Illizi,DZ-33,1,0,0,0,0,0
2020-04-04,Bordj Bou Arréridj,DZ-34,25,0,3,4,0,0
2020-04-04,Boumerdès,DZ-35,16,1,3,2,0,1
2020-04-04,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-04,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-04,Tissemsilt,DZ-38,2,1,0,0,0,0
2020-04-04,El Oued,DZ-39,16,0,3,0,0,0
2020-04-04,Khenchela,DZ-40,3,0,1,1,0,0
2020-04-04,Souk Ahras,DZ-41,6,0,1,0,0,1
2020-04-04,Tipaza,DZ-42,34,0,4,2,0,1
2020-04-04,Mila,DZ-43,1,0,0,1,0,0
2020-04-04,Aïn Defla,DZ-44,28,0,4,0,0,1
2020-04-04,Naâma,DZ-45,0,0,0,0,0,0
2020-04-04,Aïn Témouchent,DZ-46,7,0,2,1,0,1
2020-04-04,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-04,Relizane,DZ-48,7,0,1,0,0,0
2020-04-05,National,DZ,1320,152,90,69,22,0
2020-04-05,Adrar,DZ-01,4,0,1,1,0,1
2020-04-05,Chlef,DZ-02,18,0,1,3,0,1
2020-04-05,Laghouat,DZ-03,2,0,0,1,0,0
2020-04-05,Oum el Bouaghi,DZ-04,9,0,2,2,0,0
2020-04-05,Batna,DZ-05,14,0,2,0,0,0
2020-04-05,Béjaïa,DZ-06,56,1,2,5,0,0
2020-04-05,Biskra,DZ-07,6,2,1,0,0,0
2020-04-05,Béchar,DZ-08,6,0,0,5,0,0
2020-04-05,Blida,DZ-09,456,32,40,9,0,6
2020-04-05,Bouira,DZ-10,11,0,0,1,0,0
2020-04-05,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-05,Tébessa,DZ-12,5,0,2,2,0,1
2020-04-05,Tlemcen,DZ-13,35,0,2,3,0,0
2020-04-05,Tiaret,DZ-14,1,0,1,0,0,0
2020-04-05,Tizi Ouzou,DZ-15,41,2,6,1,0,1
2020-04-05,Alger,DZ-16,220,11,38,13,0,6
2020-04-05,Djelfa,DZ-17,11,0,1,0,0,0
2020-04-05,Jijel,DZ-18,17,0,0,0,0,0
2020-04-05,Sétif,DZ-19,50,2,7,3,0,0
2020-04-05,Saïda,DZ-20,0,0,0,0,0,0
2020-04-05,Skikda,DZ-21,17,3,0,0,0,0
2020-04-05,Sidi Bel Abbès,DZ-22,10,0,0,0,0,0
2020-04-05,Annaba,DZ-23,9,3,1,0,0,0
2020-04-05,Guelma,DZ-24,3,0,0,0,0,0
2020-04-05,constantine,DZ-25,17,0,3,0,0,0
2020-04-05,Médéa,DZ-26,26,1,8,1,0,0
2020-04-05,Mostaganem,DZ-27,21,0,1,0,0,0
2020-04-05,M'Sila,DZ-28,3,0,2,1,0,0
2020-04-05,Mascara,DZ-29,15,2,0,0,0,0
2020-04-05,Ouargla,DZ-30,3,1,1,1,0,0
2020-04-05,Oran,DZ-31,74,0,3,9,0,0
2020-04-05,El Bayadh,DZ-32,0,0,0,0,0,0
2020-04-05,Illizi,DZ-33,2,0,0,1,0,0
2020-04-05,Bordj Bou Arréridj,DZ-34,27,0,5,2,0,2
2020-04-05,Boumerdès,DZ-35,16,1,3,0,0,0
2020-04-05,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-05,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-05,Tissemsilt,DZ-38,2,1,0,0,0,0
2020-04-05,El Oued,DZ-39,16,0,3,0,0,0
2020-04-05,Khenchela,DZ-40,3,0,1,0,0,0
2020-04-05,Souk Ahras,DZ-41,6,0,1,0,0,0
2020-04-05,Tipaza,DZ-42,36,0,5,2,0,1
2020-04-05,Mila,DZ-43,1,0,0,0,0,0
2020-04-05,Aïn Defla,DZ-44,28,0,5,0,0,1
2020-04-05,Naâma,DZ-45,0,0,0,0,0,0
2020-04-05,Aïn Témouchent,DZ-46,8,0,2,1,0,0
2020-04-05,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-05,Relizane,DZ-48,9,0,2,2,0,1
2020-04-06,National,DZ,1423,173,90,103,21,0
2020-04-06,Adrar,DZ-01,4,0,1,0,0,0
2020-04-06,Chlef,DZ-02,25,0,1,7,0,0
2020-04-06,Laghouat,DZ-03,3,0,0,1,0,0
2020-04-06,Oum el Bouaghi,DZ-04,11,0,3,2,0,1
2020-04-06,Batna,DZ-05,14,0,2,0,0,0
2020-04-06,Béjaïa,DZ-06,62,1,3,6,0,1
2020-04-06,Biskra,DZ-07,9,2,2,3,0,1
2020-04-06,Béchar,DZ-08,6,0,0,0,0,0
2020-04-06,Blida,DZ-09,474,32,42,18,0,2
2020-04-06,Bouira,DZ-10,11,0,0,0,0,0
2020-04-06,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-06,Tébessa,DZ-12,5,0,2,0,0,0
2020-04-06,Tlemcen,DZ-13,37,0,2,2,0,0
2020-04-06,Tiaret,DZ-14,1,0,1,0,0,0
2020-04-06,Tizi Ouzou,DZ-15,42,2,6,1,0,0
2020-04-06,Alger,DZ-16,238,11,44,18,0,6
2020-04-06,Djelfa,DZ-17,14,0,1,3,0,0
2020-04-06,Jijel,DZ-18,17,0,1,0,0,1
2020-04-06,Sétif,DZ-19,58,2,7,8,0,0
2020-04-06,Saïda,DZ-20,0,0,0,0,0,0
2020-04-06,Skikda,DZ-21,19,3,0,2,0,0
2020-04-06,Sidi Bel Abbès,DZ-22,13,0,0,3,0,0
2020-04-06,Annaba,DZ-23,11,3,1,2,0,0
2020-04-06,Guelma,DZ-24,5,0,0,2,0,0
2020-04-06,constantine,DZ-25,21,0,4,4,0,1
2020-04-06,Médéa,DZ-26,26,1,8,0,0,0
2020-04-06,Mostaganem,DZ-27,22,0,1,1,0,0
2020-04-06,M'Sila,DZ-28,4,0,2,1,0,0
2020-04-06,Mascara,DZ-29,16,2,0,1,0,0
2020-04-06,Ouargla,DZ-30,4,1,1,1,0,0
2020-04-06,Oran,DZ-31,83,0,6,9,0,3
2020-04-06,El Bayadh,DZ-32,1,0,0,1,0,0
2020-04-06,Illizi,DZ-33,2,0,0,0,0,0
2020-04-06,Bordj Bou Arréridj,DZ-34,28,0,7,1,0,2
2020-04-06,Boumerdès,DZ-35,17,1,3,1,0,0
2020-04-06,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-06,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-06,Tissemsilt,DZ-38,6,1,2,4,0,2
2020-04-06,El Oued,DZ-39,16,0,3,0,0,0
2020-04-06,Khenchela,DZ-40,4,0,1,1,0,0
2020-04-06,Souk Ahras,DZ-41,6,0,1,0,0,0
2020-04-06,Tipaza,DZ-42,36,0,5,0,0,0
2020-04-06,Mila,DZ-43,1,0,0,0,0,0
2020-04-06,Aïn Defla,DZ-44,28,0,5,0,0,0
2020-04-06,Naâma,DZ-45,1,0,0,1,0,0
2020-04-06,Aïn Témouchent,DZ-46,8,0,2,0,0,0
2020-04-06,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-06,Relizane,DZ-48,9,0,2,0,0,0
2020-04-07,National,DZ,1468,193,113,45,20,23
2020-04-07,Adrar,DZ-01,4,0,1,0,0,0
2020-04-07,Chlef,DZ-02,25,0,1,0,0,0
2020-04-07,Laghouat,DZ-03,3,0,0,0,0,0
2020-04-07,Oum el Bouaghi,DZ-04,11,0,3,0,0,0
2020-04-07,Batna,DZ-05,14,0,3,0,0,1
2020-04-07,Béjaïa,DZ-06,65,1,4,3,0,1
2020-04-07,Biskra,DZ-07,9,2,2,0,0,0
2020-04-07,Béchar,DZ-08,6,0,0,0,0,0
2020-04-07,Blida,DZ-09,490,32,53,16,0,11
2020-04-07,Bouira,DZ-10,11,0,0,0,0,0
2020-04-07,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-07,Tébessa,DZ-12,5,0,2,0,0,0
2020-04-07,Tlemcen,DZ-13,38,0,2,1,0,0
2020-04-07,Tiaret,DZ-14,1,0,1,0,0,0
2020-04-07,Tizi Ouzou,DZ-15,42,2,7,0,0,1
2020-04-07,Alger,DZ-16,251,11,46,13,0,2
2020-04-07,Djelfa,DZ-17,16,0,1,2,0,0
2020-04-07,Jijel,DZ-18,17,0,1,0,0,0
2020-04-07,Sétif,DZ-19,58,2,8,0,0,1
2020-04-07,Saïda,DZ-20,0,0,0,0,0,0
2020-04-07,Skikda,DZ-21,20,3,0,1,0,0
2020-04-07,Sidi Bel Abbès,DZ-22,13,0,0,0,0,0
2020-04-07,Annaba,DZ-23,11,3,1,0,0,0
2020-04-07,Guelma,DZ-24,5,0,0,0,0,0
2020-04-07,constantine,DZ-25,21,0,4,0,0,0
2020-04-07,Médéa,DZ-26,26,1,8,0,0,0
2020-04-07,Mostaganem,DZ-27,23,0,2,1,0,1
2020-04-07,M'Sila,DZ-28,4,0,2,0,0,0
2020-04-07,Mascara,DZ-29,16,2,0,0,0,0
2020-04-07,Ouargla,DZ-30,4,1,1,0,0,0
2020-04-07,Oran,DZ-31,86,0,6,3,0,0
2020-04-07,El Bayadh,DZ-32,1,0,0,0,0,0
2020-04-07,Illizi,DZ-33,2,0,0,0,0,0
2020-04-07,Bordj Bou Arréridj,DZ-34,30,0,8,2,0,1
2020-04-07,Boumerdès,DZ-35,17,1,4,0,0,1
2020-04-07,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-07,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-07,Tissemsilt,DZ-38,6,1,2,0,0,0
2020-04-07,El Oued,DZ-39,16,0,3,0,0,0
2020-04-07,Khenchela,DZ-40,4,0,1,0,0,0
2020-04-07,Souk Ahras,DZ-41,6,0,1,0,0,0
2020-04-07,Tipaza,DZ-42,37,0,5,1,0,0
2020-04-07,Mila,DZ-43,2,0,0,1,0,0
2020-04-07,Aïn Defla,DZ-44,28,0,5,0,0,0
2020-04-07,Naâma,DZ-45,1,0,0,0,0,0
2020-04-07,Aïn Témouchent,DZ-46,8,0,2,0,0,0
2020-04-07,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-07,Relizane,DZ-48,9,0,2,0,0,0
2020-04-08,National,DZ,1572,205,237,104,12,124
2020-04-08,Adrar,DZ-01,4,0,1,0,0,0
2020-04-08,Chlef,DZ-02,25,0,1,0,0,0
2020-04-08,Laghouat,DZ-03,3,0,0,0,0,0
2020-04-08,Oum el Bouaghi,DZ-04,11,0,3,0,0,0
2020-04-08,Batna,DZ-05,16,0,3,2,0,0
2020-04-08,Béjaïa,DZ-06,69,1,6,4,0,2
2020-04-08,Biskra,DZ-07,10,2,2,1,0,0
2020-04-08,Béchar,DZ-08,8,0,0,2,0,0
2020-04-08,Blida,DZ-09,494,32,58,4,0,5
2020-04-08,Bouira,DZ-10,11,0,0,0,0,0
2020-04-08,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-08,Tébessa,DZ-12,6,0,2,1,0,0
2020-04-08,Tlemcen,DZ-13,38,0,2,0,0,0
2020-04-08,Tiaret,DZ-14,3,0,1,2,0,0
2020-04-08,Tizi Ouzou,DZ-15,43,2,7,1,0,0
2020-04-08,Alger,DZ-16,277,11,49,26,0,3
2020-04-08,Djelfa,DZ-17,20,0,1,4,0,0
2020-04-08,Jijel,DZ-18,17,0,1,0,0,0
2020-04-08,Sétif,DZ-19,66,2,8,8,0,0
2020-04-08,Saïda,DZ-20,0,0,0,0,0,0
2020-04-08,Skikda,DZ-21,20,3,0,0,0,0
2020-04-08,Sidi Bel Abbès,DZ-22,15,0,0,2,0,0
2020-04-08,Annaba,DZ-23,14,3,1,3,0,0
2020-04-08,Guelma,DZ-24,6,0,0,1,0,0
2020-04-08,constantine,DZ-25,27,0,5,6,0,1
2020-04-08,Médéa,DZ-26,26,1,8,0,0,0
2020-04-08,Mostaganem,DZ-27,27,0,2,4,0,0
2020-04-08,M'Sila,DZ-28,8,0,2,4,0,0
2020-04-08,Mascara,DZ-29,17,2,0,1,0,0
2020-04-08,Ouargla,DZ-30,4,1,1,0,0,0
2020-04-08,Oran,DZ-31,94,0,6,8,0,0
2020-04-08,El Bayadh,DZ-32,1,0,0,0,0,0
2020-04-08,Illizi,DZ-33,2,0,0,0,0,0
2020-04-08,Bordj Bou Arréridj,DZ-34,32,0,8,2,0,0
2020-04-08,Boumerdès,DZ-35,18,1,4,1,0,0
2020-04-08,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-08,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-08,Tissemsilt,DZ-38,12,1,2,6,0,0
2020-04-08,El Oued,DZ-39,16,0,3,0,0,0
2020-04-08,Khenchela,DZ-40,4,0,1,0,0,0
2020-04-08,Souk Ahras,DZ-41,6,0,1,0,0,0
2020-04-08,Tipaza,DZ-42,43,0,6,6,0,1
2020-04-08,Mila,DZ-43,2,0,0,0,0,0
2020-04-08,Aïn Defla,DZ-44,32,0,5,4,0,0
2020-04-08,Naâma,DZ-45,1,0,0,0,0,0
2020-04-08,Aïn Témouchent,DZ-46,9,0,2,1,0,0
2020-04-08,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-08,Relizane,DZ-48,9,0,2,0,0,0
2020-04-09,National,DZ,1666,235,347,94,30,110
2020-04-09,Adrar,DZ-01,4,0,1,0,0,0
2020-04-09,Chlef,DZ-02,27,0,1,2,0,0
2020-04-09,Laghouat,DZ-03,3,0,0,0,0,0
2020-04-09,Oum el Bouaghi,DZ-04,15,0,3,4,0,0
2020-04-09,Batna,DZ-05,18,0,4,2,0,1
2020-04-09,Béjaïa,DZ-06,74,1,8,5,0,2
2020-04-09,Biskra,DZ-07,10,2,2,0,0,0
2020-04-09,Béchar,DZ-08,10,0,0,2,0,0
2020-04-09,Blida,DZ-09,508,32,63,14,0,5
2020-04-09,Bouira,DZ-10,12,0,0,1,0,0
2020-04-09,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-09,Tébessa,DZ-12,6,0,2,0,0,0
2020-04-09,Tlemcen,DZ-13,38,0,2,0,0,0
2020-04-09,Tiaret,DZ-14,4,0,1,1,0,0
2020-04-09,Tizi Ouzou,DZ-15,47,2,7,4,0,0
2020-04-09,Alger,DZ-16,291,11,62,14,0,13
2020-04-09,Djelfa,DZ-17,21,0,1,1,0,0
2020-04-09,Jijel,DZ-18,18,0,3,1,0,2
2020-04-09,Sétif,DZ-19,76,2,8,10,0,0
2020-04-09,Saïda,DZ-20,0,0,0,0,0,0
2020-04-09,Skikda,DZ-21,21,3,0,1,0,0
2020-04-09,Sidi Bel Abbès,DZ-22,16,0,0,1,0,0
2020-04-09,Annaba,DZ-23,14,3,2,0,0,1
2020-04-09,Guelma,DZ-24,6,0,0,0,0,0
2020-04-09,constantine,DZ-25,31,0,5,4,0,0
2020-04-09,Médéa,DZ-26,26,1,8,0,0,0
2020-04-09,Mostaganem,DZ-27,27,0,2,0,0,0
2020-04-09,M'Sila,DZ-28,8,0,3,0,0,1
2020-04-09,Mascara,DZ-29,20,2,2,3,0,2
2020-04-09,Ouargla,DZ-30,4,1,1,0,0,0
2020-04-09,Oran,DZ-31,101,0,8,7,0,2
2020-04-09,El Bayadh,DZ-32,1,0,0,0,0,0
2020-04-09,Illizi,DZ-33,2,0,0,0,0,0
2020-04-09,Bordj Bou Arréridj,DZ-34,32,0,8,0,0,0
2020-04-09,Boumerdès,DZ-35,19,1,4,1,0,0
2020-04-09,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-09,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-09,Tissemsilt,DZ-38,14,1,2,2,0,0
2020-04-09,El Oued,DZ-39,16,0,4,0,0,1
2020-04-09,Khenchela,DZ-40,6,0,1,2,0,0
2020-04-09,Souk Ahras,DZ-41,6,0,1,0,0,0
2020-04-09,Tipaza,DZ-42,52,0,6,9,0,0
2020-04-09,Mila,DZ-43,3,0,0,1,0,0
2020-04-09,Aïn Defla,DZ-44,33,0,5,1,0,0
2020-04-09,Naâma,DZ-45,1,0,0,0,0,0
2020-04-09,Aïn Témouchent,DZ-46,10,0,2,1,0,0
2020-04-09,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-09,Relizane,DZ-48,9,0,2,0,0,0
2020-04-10,National,DZ,1761,256,405,95,21,58
2020-04-10,Adrar,DZ-01,4,0,1,0,0,0
2020-04-10,Chlef,DZ-02,30,0,1,3,0,0
2020-04-10,Laghouat,DZ-03,8,0,0,5,0,0
2020-04-10,Oum el Bouaghi,DZ-04,17,0,3,2,0,0
2020-04-10,Batna,DZ-05,18,0,4,0,0,0
2020-04-10,Béjaïa,DZ-06,77,1,8,3,0,0
2020-04-10,Biskra,DZ-07,10,2,3,0,0,1
2020-04-10,Béchar,DZ-08,10,0,0,0,0,0
2020-04-10,Blida,DZ-09,529,32,69,21,0,6
2020-04-10,Bouira,DZ-10,13,0,1,1,0,1
2020-04-10,Tamanghasset,DZ-11,0,0,0,0,0,0
2020-04-10,Tébessa,DZ-12,6,0,2,0,0,0
2020-04-10,Tlemcen,DZ-13,38,0,2,0,0,0
2020-04-10,Tiaret,DZ-14,4,0,1,0,0,0
2020-04-10,Tizi Ouzou,DZ-15,47,2,8,0,0,1
2020-04-10,Alger,DZ-16,310,11,68,19,0,6
2020-04-10,Djelfa,DZ-17,21,0,2,0,0,1
2020-04-10,Jijel,DZ-18,21,0,3,3,0,0
2020-04-10,Sétif,DZ-19,80,2,8,4,0,0
2020-04-10,Saïda,DZ-20,1,0,0,1,0,0
2020-04-10,Skikda,DZ-21,21,3,0,0,0,0
2020-04-10,Sidi Bel Abbès,DZ-22,17,0,0,1,0,0
2020-04-10,Annaba,DZ-23,14,3,2,0,0,0
2020-04-10,Guelma,DZ-24,6,0,0,0,0,0
2020-04-10,constantine,DZ-25,33,0,5,2,0,0
2020-04-10,Médéa,DZ-26,26,1,8,0,0,0
2020-04-10,Mostaganem,DZ-27,29,0,2,2,0,0
2020-04-10,M'Sila,DZ-28,8,0,4,0,0,1
2020-04-10,Mascara,DZ-29,20,2,3,0,0,1
2020-04-10,Ouargla,DZ-30,4,1,1,0,0,0
2020-04-10,Oran,DZ-31,104,0,9,3,0,1
2020-04-10,El Bayadh,DZ-32,1,0,0,0,0,0
2020-04-10,Illizi,DZ-33,2,0,0,0,0,0
2020-04-10,Bordj Bou Arréridj,DZ-34,37,0,8,5,0,0
2020-04-10,Boumerdès,DZ-35,25,1,5,6,0,1
2020-04-10,El Tarf,DZ-36,4,0,0,0,0,0
2020-04-10,Tindouf,DZ-37,0,0,0,0,0,0
2020-04-10,Tissemsilt,DZ-38,15,1,2,1,0,0
2020-04-10,El Oued,DZ-39,16,0,4,0,0,0
2020-04-10,Khenchela,DZ-40,6,0,1,0,0,0
2020-04-10,Souk Ahras,DZ-41,6,0,1,0,0,0
2020-04-10,Tipaza,DZ-42,55,0,7,3,0,1
2020-04-10,Mila,DZ-43,3,0,0,0,0,0
2020-04-10,Aïn Defla,DZ-44,40,0,5,7,0,0
2020-04-10,Naâma,DZ-45,1,0,0,0,0,0
2020-04-10,Aïn Témouchent,DZ-46,13,0,2,3,0,0
2020-04-10,Ghardaïa,DZ-47,2,0,1,0,0,0
2020-04-10,Relizane,DZ-48,9,0,2,0,0,0
2020-04-11,National,DZ,1825,275,460,64,19,55
2020-04-11,Adrar,DZ-01,4,0,1,0,0,0
2020-04-11,Chlef,DZ-02,31,0,1,1,0,0
2020-04-11,Laghouat,DZ-03,8,0,0,0,0,0
2020-04-11,Oum el Bouaghi,DZ-04,18,0,3,1,0,0
2020-04-11,Batna,DZ-05,21,0,4,3,0,0
2020-04-11,Béjaïa,DZ-06,77,1,9,0,0,1
2020-04-11,Biskra,DZ-07,10,2,3,0,0,0
2020-04-11,Béchar,DZ-08,10,0,0,0,0,0
2020-04-11,Blida,DZ-09,538,32,73,9,0,4
2020-04-11,Bouira,DZ-10,13,0,1,0,0,0
2020-04-11,Tamanghasset,DZ-11,0,0,0,0,0,0
